seq	kingdom	phylum	class	order	family	genus	species
seq_5787	Fungi	NA	NA	NA	NA	NA	NA
seq_1937	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5634	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2068	Animalia	NA	NA	NA	NA	NA	NA
seq_5635	Fungi	Ascomycota	Leotiomycetes	Helotiales	Ploettnerulaceae	NA	NA
seq_5637	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5638	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5636	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_5639	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5642	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5644	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5645	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5646	NA	NA	NA	NA	NA	NA	NA
seq_5647	Fungi	NA	NA	NA	NA	NA	NA
seq_5648	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_5649	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5651	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5654	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5652	Fungi	NA	NA	NA	NA	NA	NA
seq_5655	Animalia	NA	NA	NA	NA	NA	NA
seq_5657	Fungi	NA	NA	NA	NA	NA	NA
seq_5656	Fungi	NA	NA	NA	NA	NA	NA
seq_5658	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5660	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5661	Chromista	NA	NA	NA	NA	NA	NA
seq_5663	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5662	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5666	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5665	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5667	Fungi	NA	NA	NA	NA	NA	NA
seq_5668	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5670	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5673	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5671	Fungi	NA	NA	NA	NA	NA	NA
seq_5678	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5674	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5677	Animalia	NA	NA	NA	NA	NA	NA
seq_5675	Animalia	NA	NA	NA	NA	NA	NA
seq_5679	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5680	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5684	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	NA	NA	NA
seq_5681	Chromista	NA	NA	NA	NA	NA	NA
seq_5686	NA	NA	NA	NA	NA	NA	NA
seq_5682	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5687	Animalia	NA	NA	NA	NA	NA	NA
seq_5688	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5692	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5689	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5696	Animalia	NA	NA	NA	NA	NA	NA
seq_5691	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5697	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5884	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1473	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_2059	Fungi	NA	NA	NA	NA	NA	NA
seq_2041	Fungi	NA	NA	NA	NA	NA	NA
seq_2060	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2061	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2065	Fungi	NA	NA	NA	NA	NA	NA
seq_2062	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2063	Fungi	NA	NA	NA	NA	NA	NA
seq_2064	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2089	NA	NA	NA	NA	NA	NA	NA
seq_5698	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5699	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
seq_5700	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5702	NA	NA	NA	NA	NA	NA	NA
seq_5701	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5705	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
seq_5704	Animalia	NA	NA	NA	NA	NA	NA
seq_5706	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5707	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5710	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5709	Fungi	NA	NA	NA	NA	NA	NA
seq_5712	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5716	NA	NA	NA	NA	NA	NA	NA
seq_5714	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5715	NA	NA	NA	NA	NA	NA	NA
seq_5717	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5719	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5718	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5728	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5722	Animalia	NA	NA	NA	NA	NA	NA
seq_5731	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_5733	Animalia	NA	NA	NA	NA	NA	NA
seq_5727	Fungi	NA	NA	NA	NA	NA	NA
seq_5729	Fungi	NA	NA	NA	NA	NA	NA
seq_5734	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5735	Fungi	NA	NA	NA	NA	NA	NA
seq_5737	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5739	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5741	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5738	Protozoa	NA	NA	NA	NA	NA	NA
seq_5740	Fungi	NA	NA	NA	NA	NA	NA
seq_5742	Animalia	NA	NA	NA	NA	NA	NA
seq_5743	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5744	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5746	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5747	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5749	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5751	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5753	NA	NA	NA	NA	NA	NA	NA
seq_5752	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5756	Fungi	NA	NA	NA	NA	NA	NA
seq_5755	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5761	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5760	Animalia	NA	NA	NA	NA	NA	NA
seq_5763	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5765	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5764	Animalia	NA	NA	NA	NA	NA	NA
seq_5766	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5767	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5772	NA	NA	NA	NA	NA	NA	NA
seq_5769	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5768	Fungi	NA	NA	NA	NA	NA	NA
seq_5771	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5774	NA	NA	NA	NA	NA	NA	NA
seq_5773	Chromista	NA	NA	NA	NA	NA	NA
seq_5776	NA	NA	NA	NA	NA	NA	NA
seq_5778	Chromista	NA	NA	NA	NA	NA	NA
seq_5780	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5781	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5782	Fungi	NA	NA	NA	NA	NA	NA
seq_5785	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5786	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5791	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5792	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5793	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5797	NA	NA	NA	NA	NA	NA	NA
seq_1950	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1977	Fungi	NA	NA	NA	NA	NA	NA
seq_5794	Chromista	NA	NA	NA	NA	NA	NA
seq_5799	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5800	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5801	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
seq_5802	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5804	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5805	Fungi	NA	NA	NA	NA	NA	NA
seq_5807	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5803	Chromista	NA	NA	NA	NA	NA	NA
seq_5809	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5808	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5818	NA	NA	NA	NA	NA	NA	NA
seq_5812	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5811	Chromista	NA	NA	NA	NA	NA	NA
seq_5817	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5816	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5815	Fungi	NA	NA	NA	NA	NA	NA
seq_5820	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5819	Fungi	NA	NA	NA	NA	NA	NA
seq_5824	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5825	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5827	Fungi	NA	NA	NA	NA	NA	NA
seq_5830	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5829	Animalia	NA	NA	NA	NA	NA	NA
seq_5834	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5835	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5836	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5833	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	NA	NA
seq_5837	Animalia	NA	NA	NA	NA	NA	NA
seq_5840	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5838	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5841	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5851	NA	NA	NA	NA	NA	NA	NA
seq_5847	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5843	Fungi	NA	NA	NA	NA	NA	NA
seq_5850	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5857	NA	NA	NA	NA	NA	NA	NA
seq_5855	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
seq_5860	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5858	Animalia	NA	NA	NA	NA	NA	NA
seq_5859	Chromista	NA	NA	NA	NA	NA	NA
seq_5861	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	NA	NA
seq_5864	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5863	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_5866	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5865	Fungi	NA	NA	NA	NA	NA	NA
seq_5867	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5868	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5869	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5872	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5870	Animalia	NA	NA	NA	NA	NA	NA
seq_5871	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	NA	NA
seq_2072	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_2073	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5874	Fungi	NA	NA	NA	NA	NA	NA
seq_5877	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5875	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5878	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5879	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5880	Chromista	NA	NA	NA	NA	NA	NA
seq_5881	Fungi	NA	NA	NA	NA	NA	NA
seq_5883	Animalia	NA	NA	NA	NA	NA	NA
seq_5886	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5889	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5890	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5888	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5894	Fungi	NA	NA	NA	NA	NA	NA
seq_5896	Animalia	NA	NA	NA	NA	NA	NA
seq_5898	Fungi	NA	NA	NA	NA	NA	NA
seq_5899	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5901	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5900	Animalia	NA	NA	NA	NA	NA	NA
seq_5902	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5903	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5904	Fungi	NA	NA	NA	NA	NA	NA
seq_5906	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5907	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_5908	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5909	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5910	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5912	Animalia	NA	NA	NA	NA	NA	NA
seq_5915	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5916	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5919	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5913	Fungi	NA	NA	NA	NA	NA	NA
seq_5917	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5921	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5923	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_5925	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5926	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5928	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5924	Animalia	Arthropoda	Arachnida	Trombidiformes	Tarsonemidae	NA	NA
seq_5931	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5932	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5930	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5933	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5938	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5939	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5935	Animalia	NA	NA	NA	NA	NA	NA
seq_5940	Animalia	NA	NA	NA	NA	NA	NA
seq_5941	Chromista	NA	NA	NA	NA	NA	NA
seq_5943	NA	NA	NA	NA	NA	NA	NA
seq_5942	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5944	NA	NA	NA	NA	NA	NA	NA
seq_5946	NA	NA	NA	NA	NA	NA	NA
seq_5945	Animalia	NA	NA	NA	NA	NA	NA
seq_5947	Chromista	NA	NA	NA	NA	NA	NA
seq_5948	Fungi	NA	NA	NA	NA	NA	NA
seq_5951	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5950	Plantae	NA	NA	NA	NA	NA	NA
seq_5949	Animalia	NA	NA	NA	NA	NA	NA
seq_5952	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5953	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5957	Animalia	NA	NA	NA	NA	NA	NA
seq_5954	Animalia	NA	NA	NA	NA	NA	NA
seq_5958	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5959	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5960	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5961	Chromista	NA	NA	NA	NA	NA	NA
seq_5969	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5962	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
seq_5964	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5967	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_6474	NA	NA	NA	NA	NA	NA	NA
seq_1029	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6249	Animalia	NA	NA	NA	NA	NA	NA
seq_1432	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_2078	NA	NA	NA	NA	NA	NA	NA
seq_2077	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_5971	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5972	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5974	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5973	Fungi	NA	NA	NA	NA	NA	NA
seq_5975	Animalia	NA	NA	NA	NA	NA	NA
seq_5976	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5977	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5978	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5981	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
seq_5980	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5984	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5982	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_5983	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	NA	NA
seq_5986	Chromista	NA	NA	NA	NA	NA	NA
seq_5988	Fungi	NA	NA	NA	NA	NA	NA
seq_5989	Animalia	NA	NA	NA	NA	NA	NA
seq_5990	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5991	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_5992	Fungi	NA	NA	NA	NA	NA	NA
seq_5993	NA	NA	NA	NA	NA	NA	NA
seq_5996	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_5997	Animalia	NA	NA	NA	NA	NA	NA
seq_5998	NA	NA	NA	NA	NA	NA	NA
seq_5999	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6002	Animalia	NA	NA	NA	NA	NA	NA
seq_6004	NA	NA	NA	NA	NA	NA	NA
seq_6001	Plantae	NA	NA	NA	NA	NA	NA
seq_6003	Fungi	NA	NA	NA	NA	NA	NA
seq_6005	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
seq_6007	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6006	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
seq_6009	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
seq_6008	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6012	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
seq_6010	NA	NA	NA	NA	NA	NA	NA
seq_6011	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6013	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6015	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6020	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6019	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_6016	Animalia	NA	NA	NA	NA	NA	NA
seq_6018	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6017	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6021	Fungi	NA	NA	NA	NA	NA	NA
seq_6014	Animalia	Arthropoda	Insecta	NA	NA	NA	NA
seq_6022	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6024	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6025	Plantae	NA	NA	NA	NA	NA	NA
seq_6028	Fungi	NA	NA	NA	NA	NA	NA
seq_6029	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_6030	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_6031	Chromista	NA	NA	NA	NA	NA	NA
seq_6035	NA	NA	NA	NA	NA	NA	NA
seq_6032	Animalia	NA	NA	NA	NA	NA	NA
seq_6034	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6033	Animalia	NA	NA	NA	NA	NA	NA
seq_6038	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_6039	Fungi	NA	NA	NA	NA	NA	NA
seq_6040	Chromista	NA	NA	NA	NA	NA	NA
seq_6042	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6041	Fungi	NA	NA	NA	NA	NA	NA
seq_6036	Animalia	Arthropoda	Insecta	Diptera	NA	NA	NA
seq_6045	Animalia	NA	NA	NA	NA	NA	NA
seq_6043	Animalia	NA	NA	NA	NA	NA	NA
seq_6046	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_6048	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6049	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6050	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6051	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6054	NA	NA	NA	NA	NA	NA	NA
seq_6052	Chromista	NA	NA	NA	NA	NA	NA
seq_6053	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6055	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6057	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6060	Animalia	NA	NA	NA	NA	NA	NA
seq_6063	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6061	Chromista	Oomycota	Peronosporea	Peronosporales	Peronosporaceae	NA	NA
seq_6064	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6065	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6067	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6458	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6502	Chromista	Ochrophyta	Bacillariophyceae	NA	NA	NA	NA
seq_6575	Plantae	NA	NA	NA	NA	NA	NA
seq_1783	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_1886	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_1588	Plantae	NA	NA	NA	NA	NA	NA
seq_2082	Animalia	NA	NA	NA	NA	NA	NA
seq_2083	Animalia	NA	NA	NA	NA	NA	NA
seq_6068	NA	NA	NA	NA	NA	NA	NA
seq_2086	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_2113	NA	NA	NA	NA	NA	NA	NA
seq_6069	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_6070	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6071	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	NA	NA	NA
seq_6072	NA	NA	NA	NA	NA	NA	NA
seq_6074	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_6078	Animalia	NA	NA	NA	NA	NA	NA
seq_6083	Chromista	Ochrophyta	NA	NA	NA	NA	NA
seq_6085	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6086	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6087	NA	NA	NA	NA	NA	NA	NA
seq_6089	Fungi	NA	NA	NA	NA	NA	NA
seq_6090	NA	NA	NA	NA	NA	NA	NA
seq_6091	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6092	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6094	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6098	NA	NA	NA	NA	NA	NA	NA
seq_6096	Fungi	Basidiomycota	NA	NA	NA	NA	NA
seq_6099	Protozoa	NA	NA	NA	NA	NA	NA
seq_6095	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_6097	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6100	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6101	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6103	NA	NA	NA	NA	NA	NA	NA
seq_6104	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
seq_6105	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6107	Animalia	NA	NA	NA	NA	NA	NA
seq_6106	Fungi	NA	NA	NA	NA	NA	NA
seq_6109	NA	NA	NA	NA	NA	NA	NA
seq_6108	Fungi	NA	NA	NA	NA	NA	NA
seq_6112	NA	NA	NA	NA	NA	NA	NA
seq_6110	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6111	Fungi	NA	NA	NA	NA	NA	NA
seq_6114	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6115	Fungi	NA	NA	NA	NA	NA	NA
seq_6116	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6117	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6119	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6118	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
seq_6122	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6121	Fungi	NA	NA	NA	NA	NA	NA
seq_6126	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6125	Fungi	NA	NA	NA	NA	NA	NA
seq_6128	NA	NA	NA	NA	NA	NA	NA
seq_6123	Fungi	NA	NA	NA	NA	NA	NA
seq_6131	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6130	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_6132	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6133	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6136	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6134	Fungi	NA	NA	NA	NA	NA	NA
seq_6137	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6135	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
seq_6138	NA	NA	NA	NA	NA	NA	NA
seq_6139	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6140	Plantae	NA	NA	NA	NA	NA	NA
seq_6141	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6142	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6144	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6143	Animalia	Arthropoda	NA	NA	NA	NA	NA
seq_6147	Animalia	NA	NA	NA	NA	NA	NA
seq_6145	Animalia	NA	NA	NA	NA	NA	NA
seq_6148	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6150	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6153	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	NA	NA
seq_6151	Animalia	NA	NA	NA	NA	NA	NA
seq_6152	Fungi	NA	NA	NA	NA	NA	NA
seq_6159	Fungi	NA	NA	NA	NA	NA	NA
seq_6158	Chromista	NA	NA	NA	NA	NA	NA
seq_6154	Animalia	NA	NA	NA	NA	NA	NA
seq_6160	Fungi	NA	NA	NA	NA	NA	NA
seq_6162	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6163	Fungi	NA	NA	NA	NA	NA	NA
seq_6164	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6168	Fungi	Ascomycota	Leotiomycetes	NA	NA	NA	NA
seq_6167	Fungi	Ascomycota	NA	NA	NA	NA	NA
seq_6170	Fungi	Ascomycota	NA	NA	NA	NA	NA
